Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708126534.331824,4,8,10,18.403046875,372331,55.28214337773144,1006.1596444059161,59.20000479085572
1708126535.344794,4,7,9,18.4118359375,373165,55.246406677083385,1006.1560751743066,59.229890572432325
1708126536.3576732,4,7,9,18.4196484375,375268,55.32120290170293,1006.1558867651661,59.23146815650111
1708126537.3718946,4,7,9,18.411640625,380024,55.40011298906617,1006.1658170478132,59.14832041601955
1708126538.384393,3,6,8,18.3997265625,378536,55.41701091288219,1006.1842346069434,58.99410920027978
1708126539.3971155,3,6,8,18.39015625,380024,55.40960724589521,1006.1965512327713,58.89098270336312
1708126540.4096131,3,6,8,18.3735546875,374424,55.36437913454871,1006.2103778602246,58.77521425552397
1708126541.4224887,3,7,9,18.3594921875,379173,55.26416426512162,1006.2268281587312,58.63747984910289
1708126542.4349892,4,8,10,18.3503125,374003,55.03566922980687,1006.2213385815492,58.68344256035653
1708126543.446172,4,8,10,18.3622265625,380024,54.94514747184627,1006.2129978633648,58.753277475152046
1708126544.4572217,4,8,10,18.37453125,379173,54.952882755492915,1006.2153907588868,58.733242263424714
1708126545.468265,4,8,10,18.3925,378748,55.04729686380941,1006.2189906977395,58.70310080402407
1708126546.4796064,4,8,10,18.4133984375,380024,54.939522728662936,1006.2325920908327,58.589220258513244
1708126547.4907677,4,7,9,18.408515625,378960,54.77940241327223,1006.2293515292057,58.61635243423629
1708126548.503597,4,7,9,18.39171875,379385,54.72205140514536,1006.234454103459,58.573630260272466
1708126549.5170581,4,7,9,18.3844921875,381309,54.90508730459226,1006.2356338708975,58.563752480973854
1708126550.530072,4,8,10,18.3829296875,382170,55.027632501058534,1006.2514514112636,58.43131866458132
1708126551.5412784,4,8,10,18.36984375,379811,55.35159403079957,1006.2695572020145,58.27972832967389
1708126552.5523064,4,8,10,18.36125,381954,55.41197975175247,1006.2919198463542,58.09250063008835
1708126553.5633318,4,8,10,18.3626171875,384340,55.45522635106194,1006.3160608194859,57.89038793562605
1708126554.5743947,4,8,10,18.3497265625,383469,55.478154339516436,1006.3479241210861,57.62362848857882
1708126555.5854416,4,8,10,18.3352734375,382386,55.445497272128634,1006.3603498606724,57.519602094704
1708126556.5982978,4,8,10,18.3192578125,380665,55.3818875809537,1006.3734820611575,57.40966244846529
1708126557.6129522,4,8,10,18.32375,383687,55.22262617359047,1006.367669853555,57.45832071916031
