Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708732581.4307852,0,1,1,24.0087109375,235603,33.299517384235756,1006.006571478548,60.481787480973
1708732582.4432032,0,1,1,24.0317578125,232599,33.34655122922484,1006.0151702345739,60.409780120731625
1708732583.4571533,0,1,1,24.0520703125,233855,33.53385581536563,1006.0246600333128,60.33031160457291
1708732584.4709678,0,1,1,24.067890625,233382,33.61406084215356,1006.0305311041506,60.281146978801075
1708732585.4846961,0,1,1,24.08390625,234805,33.62117017497459,1006.0419182626355,60.18579103560541
1708732586.498033,0,1,1,24.1087109375,230281,33.70226318908637,1006.049813160075,60.11967976199314
1708732587.5109591,0,2,2,24.1321484375,227559,33.94672791203115,1006.0572846077275,60.05711481172479
1708732588.5242374,0,2,2,24.152265625,225780,34.23084776453027,1006.0681962585145,59.96574271486452
1708732589.5372427,0,2,2,24.172578125,225193,34.515546218590565,1006.0707327068908,59.94450309154143
1708732590.5506165,0,2,2,24.19640625,223739,34.82950337504536,1006.0857614896449,59.81865648200874
1708732591.564702,0,2,2,24.2188671875,220746,35.115585956014385,1006.076055752577,59.8999292974221
1708732592.5788987,0,2,2,24.2409375,217286,35.3224837683419,1006.0709406327186,59.942761971391086
1708732593.5931323,0,2,2,24.2684765625,218381,35.66136930178663,1006.0831358210345,59.84064294947767
1708732594.604316,0,2,2,24.298359375,216607,35.978400149029255,1006.0938164738599,59.7512070382445
1708732595.6153297,0,2,2,24.329609375,215932,36.18171152559832,1006.0892825632833,59.78917226635815
1708732596.6263442,1,2,2,24.360078125,217150,36.28780758701882,1006.0921960349214,59.76477595646003
1708732597.6373951,1,2,2,24.384296875,219210,36.22718904912263,1006.0939301033599,59.750255550172575
1708732598.6486566,1,2,2,24.4020703125,223306,36.01145463643108,1006.0976526110655,59.71908480488716
1708732599.6626246,0,1,1,24.4188671875,224755,35.70456045104991,1006.101570348376,59.68627938821139
1708732600.6767879,0,1,1,24.440546875,223883,35.507016384224855,1006.0975557507654,59.719895871933865
1708732601.6904287,0,1,1,24.45734375,226074,35.34340793320889,1006.0858358969205,59.818033421139674
1708732602.7038646,0,0,0,24.478046875,224609,35.19172188067048,1006.0768017584421,59.893682454432636
1708732603.7175176,0,0,0,24.5065625,223883,35.16602732707295,1006.07661419936,59.89525302100652
1708732604.7313945,0,0,0,24.52765625,223595,35.13961982181996,1006.0681907121015,59.96578915926939
1708732605.7445228,0,0,0,24.5501171875,223450,35.147473380300696,1006.0688710326648,59.9600923102864
1708732606.7618775,0,1,1,24.563203125,225486,35.09186079986626,1006.0808244912507,59.85999728759729
1708732607.775001,0,1,1,24.5680859375,225486,34.938874870036784,1006.0972138251856,59.722759012141466
1708732608.7880683,0,1,1,24.58234375,225047,34.764239107186945,1006.1075404830668,59.63628829351205
1708732609.800958,0,1,1,24.6012890625,222876,34.658273465116295,1006.1183099671138,59.54611031625208
1708732610.814699,0,1,1,24.614765625,222019,34.68791439592743,1006.1291408742052,59.45541880309649
1708732611.8283005,0,1,1,24.6141796875,224173,34.65383232768383,1006.1455930063515,59.3176600386446
1708732612.8425426,0,1,1,24.6001171875,225927,34.34095313423188,1006.1546886637963,59.24150008322433
1708732613.8556972,0,1,1,24.587421875,228912,33.972413383862566,1006.1711523587724,59.10364733450881
1708732614.8686795,0,1,1,24.580390625,230587,33.52089077349768,1006.187861873343,58.96373817251281
1708732615.8815932,0,1,1,24.560078125,235443,33.05831166774875,1006.2027321017731,58.839230979069384
1708732616.8945549,0,1,1,24.5040234375,239511,32.521305483388915,1006.189010826398,58.95411803044784
1708732617.9075136,0,1,1,24.453828125,242698,32.14843732951741,1006.1862595083044,58.977154731450824
1708732618.920456,0,1,1,24.4255078125,245449,31.80076448284582,1006.1989036931194,58.87128578585233
1708732619.9333453,0,1,1,24.41125,244583,31.54396868996827,1006.202464301811,58.84147323284302
1708732620.9463325,0,1,1,24.396015625,246146,31.415035277796818,1006.2010088472961,58.853659570035795
1708732621.9589205,0,1,1,24.3784375,246321,31.30818033957111,1006.2045393113013,58.824099464615024
1708732622.9717722,0,1,1,24.3610546875,247200,31.229113342681284,1006.2205351694341,58.690169324792826
1708732623.9846494,0,2,2,24.3458203125,248618,31.155816345547095,1006.2103913607222,58.775101218350564
1708732624.9971175,0,2,2,24.34171875,247376,31.028222278531,1006.1952346161465,58.902006620240144
1708732626.0106642,0,2,2,24.329609375,248084,31.049290377421276,1006.1674421077923,59.134713609249324
1708732627.0247288,0,1,1,24.317890625,244928,31.147849318315085,1006.1367926774743,59.39134767313854
1708732628.038822,0,1,1,24.2895703125,246847,31.311487530774233,1006.1164204976983,59.56193167969294
1708732629.0518517,0,1,1,24.254609375,245275,31.446986499544114,1006.1046712713652,59.660313690314474
1708732630.0648484,0,1,1,24.201484375,248440,31.553253609261034,1006.0920386848436,59.766093545057295
1708732631.0777478,0,1,1,24.1540234375,246672,31.53243789766676,1006.0779159947758,59.88435216020265
1708732632.090935,0,1,1,24.1251171875,245971,31.590926737629623,1006.079178412525,59.873781047569025
1708732633.1038682,0,1,1,24.1016796875,242869,31.805434612112226,1006.0717055221681,59.936356976260825
1708732634.116751,0,1,1,24.07296875,242021,32.04203781134247,1006.0715334364571,59.93779797911189
1708732635.1295528,0,1,1,24.04796875,241852,32.23474469269673,1006.0650620456466,59.991987937609544
1708732636.1428025,0,1,1,24.0216015625,240843,32.42756850691746,1006.0685828091006,59.962505828190274
1708732637.1565518,0,1,1,23.99328125,242529,32.642806181385225,1006.0638092708756,60.00247842193854
1708732638.1704507,0,1,1,23.95734375,240843,32.846457722609166,1006.0574240286535,60.05594732224024
